"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL1096380";"PLINABULIN";"3.0";"336.40";"0";"0.74";"Plinabulin";"CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O";"T/C";"'='";"61.48";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4393126";"Antitumor activity activity against human A549 cells xenografted in Balb/c nude mouse assessed as tumor volume at 6 mg/kg, iv dosed as Q3D x 3 weeks regime relative to untreated control";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL392";"A549";"Homo sapiens";"CELL-LINE";"CHEMBL4392834";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3307651";"";""
"CHEMBL4063810";"";"None";"337.40";"0";"0.74";"MBRI-001";"[2H]/C(c1nc[nH]c1C(C)(C)C)=c1/[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O";"T/C";"'='";"70.88";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4393127";"Antitumor activity activity against human A549 cells xenografted in Balb/c nude mouse assessed as tumor volume at 3 mg/kg, iv dosed as Q3D x 3 weeks regime relative to untreated control";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL392";"A549";"Homo sapiens";"CELL-LINE";"CHEMBL4392834";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3307651";"";""
"CHEMBL170182";"";"None";"350.37";"0";"0.74";"SID124895995";"COc1ccc(/C=c2\[nH]c(=O)/c(=C/c3ccc(OC)cc3)[nH]c2=O)cc1";"Potency";"";"3162.3";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1794553";"PUBCHEM_BIOASSAY: qHTS for Inhibitors of TGF-b: Cytotox Counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588855, AID588860]";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL395";"HepG2";"Homo sapiens";"CELL-LINE";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"CHEMBL3307718";"";""
"CHEMBL5070436";"";"None";"264.28";"0";"0.46";"1p";"C=c1[nH]c(=O)/c(=C/c2ccc3ccccc3c2)[nH]c1=O";"CC50";"'='";"40700.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5041550";"Cytotoxicity against African green monkey Vero E6 cells expressing TMPRSS2 assessed as reduction in cell viability incubated for 24 hrs by DAPI staining based confocal microscopic analysis";"T";"BAO_0000219";"cell-based format";"Chlorocebus sabaeus";"None";"None";"Vero C1008";"None";"";"";"";"CHEMBL4303840";"Vero C1008";"Chlorocebus sabaeus";"CELL-LINE";"CHEMBL5038642";"1";"Scientific Literature";"J Nat Prod";"2022";"CHEMBL4295411";"TIME = 24.0 hr";""
"CHEMBL4636117";"";"None";"381.52";"0";"3.48";"9";"C=CC(C)(C)n1cc(C[C@@H]2NC(=O)[C@H](CC(C)C)N(C)C2=O)c2ccccc21";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4614532";"Cytotoxicity against African green monkey Vero cells";"A";"BAO_0000219";"cell-based format";"Chlorocebus sabaeus";"None";"None";"Vero";"None";"";"";"";"CHEMBL391";"Vero";"Chlorocebus sabaeus";"CELL-LINE";"CHEMBL4613246";"1";"Scientific Literature";"J Nat Prod";"2020";"CHEMBL3307520";"";""
"CHEMBL4063810";"";"None";"337.40";"0";"0.74";"9";"[2H]/C(c1nc[nH]c1C(C)(C)C)=c1/[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O";"IC50";"'='";"22.0";"nM";"7.66";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3999790";"Cytotoxicity against human NCI-H446 cells assessed as decrease in cell viability after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H446";"None";"";"";"";"CHEMBL612440";"NCI-H446";"Homo sapiens";"CELL-LINE";"CHEMBL3997832";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"CHEMBL3307760";"";""
"CHEMBL4063810";"";"None";"337.40";"0";"0.74";"MBRI-001";"[2H]/C(c1nc[nH]c1C(C)(C)C)=c1/[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O";"Inhibition";"'='";"57.6";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4236192";"Antitumor activity against human NCI-H460 cells xenografted in nude mouse assessed as inhibition of tumor volume at 3 mg/kg, iv administered once in every 2 days for 14 consecutive days cotreated with 25 mg/kg gefitinib once daily for 14 consecutive days relative to control";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"NCI-H460";"None";"";"";"";"CHEMBL396";"NCI-H460";"Homo sapiens";"CELL-LINE";"CHEMBL4229536";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"CHEMBL3307677";"";""
"CHEMBL4649166";"";"None";"401.40";"0";"2.05";"17b";"O=c1[nH]/c(=C\c2cccc(Oc3ccc(F)cc3)c2)c(=O)[nH]/c1=C\c1cccnc1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4629251";"Cytotoxicity against human NCI-H460 cells assessed as reduction in cell viability after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H460";"None";"";"";"";"CHEMBL396";"NCI-H460";"Homo sapiens";"CELL-LINE";"CHEMBL4627367";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"CHEMBL3307677";"";""
"CHEMBL1096380";"PLINABULIN";"3.0";"336.40";"0";"0.74";"KPU-02; NPI-2358; tBu-delta-PLH";"CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O";"Ratio IC50";"'>'";"20.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3881599";"Ratio of IC50 for human CCD-27sk cells to IC50 for human PC3 cells";"U";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PC-3";"None";"";"";"";"CHEMBL390";"PC-3";"Homo sapiens";"CELL-LINE";"CHEMBL3881525";"38";"Patent Bioactivity Data";"";"2007";"CHEMBL3307570";"";""
"CHEMBL3953294";"";"None";"468.41";"0";"0.88";"Fig 38, 20; KPU-35; NPI-2386";"CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2cccc(F)c2)[nH]c1=O.O=C(O)C(F)(F)F";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL3881638";"Induction of monolayer permeability in HUVEC assessed as colchicin transport at 2 uM measured up to 1 hr";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL613979";"HUVEC";"Homo sapiens";"CELL-LINE";"CHEMBL3881525";"38";"Patent Bioactivity Data";"";"2007";"CHEMBL3307501";"";""
"CHEMBL319291";"";"None";"350.42";"0";"2.07";"97";"C=CC(C)(C)c1[nH]cnc1/C=C1\NC(=O)[C@H](Cc2ccccc2)NC1=O";"IC50";"'='";"180.0";"nM";"6.75";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4386397";"Antiproliferative activity against human HeLa cells assessed as reduction in cell growth incubated for 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL399";"HeLa";"Homo sapiens";"CELL-LINE";"CHEMBL4385609";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3308376";"";""
"CHEMBL319291";"";"None";"350.42";"0";"2.07";"97";"C=CC(C)(C)c1[nH]cnc1/C=C1\NC(=O)[C@H](Cc2ccccc2)NC1=O";"IC50";"'='";"180.0";"nM";"6.75";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4386396";"Antiproliferative activity against human A549 cells assessed as reduction in cell growth incubated for 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL392";"A549";"Homo sapiens";"CELL-LINE";"CHEMBL4385609";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307651";"";""
"CHEMBL1096380";"PLINABULIN";"3.0";"336.40";"0";"0.74";"11, KPU-2/NPI-2358, Plinabulin";"CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O";"TGI";"'='";"29.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2027131";"Antitumor activity against human DU145 cells xenografted in nu/nu mouse assessed as tumor growth inhibition at 1.25 mg/kg, ip administered on day 1, 3, 5, 8 and 11 measured on day 40 relative to control";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"DU-145";"None";"DOSE = 1.25 mg.kg-1 | ROUTE: Intraperitoneal";"";"";"CHEMBL613508";"DU-145";"Homo sapiens";"CELL-LINE";"CHEMBL2021797";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308034";"";""
"CHEMBL2031709";"";"None";"401.51";"0";"3.45";"6b";"CC(C)=CCc1[nH]c2ccccc2c1C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC1=O";"IC50";"'='";"87000.0";"nM";"4.06";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2032598";"Cytotoxicity against human cisplatin sensitive A2780 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A2780";"None";"";"";"";"CHEMBL614004";"A2780";"Homo sapiens";"CELL-LINE";"CHEMBL2029224";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3308421";"";""
"CHEMBL3342339";"";"None";"395.42";"0";"1.35";"6b, KPU-300";"O=C(c1ccccc1)c1cccc(/C=c2\[nH]c(=O)/c(=C/c3ccccn3)[nH]c2=O)c1";"IC50";"'='";"5.4";"nM";"8.27";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3383002";"Cytotoxicity against human HeLa cells after 48 hrs by WST8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL399";"HeLa";"Homo sapiens";"CELL-LINE";"CHEMBL3352421";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"CHEMBL3308376";"";""
"CHEMBL3890711";"";"None";"391.35";"0";"1.42";"NPI-2506; KPU-238";"CC(C)(C)c1ocnc1/C=c1\[nH]c(=O)/c(=C/c2c(F)ccc(F)c2F)[nH]c1=O";"Ratio EC50";"'='";"1.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3881650";"Ratio of EC50 for human mitoxantrone-sensitive HL60 cells to EC50 for human mitoxantrone-resistant HL60/MX2 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL383";"HL-60";"Homo sapiens";"CELL-LINE";"CHEMBL3881525";"38";"Patent Bioactivity Data";"";"2007";"CHEMBL3307654";"";""
"CHEMBL4063810";"";"None";"337.40";"0";"0.74";"MBRI-001";"[2H]/C(c1nc[nH]c1C(C)(C)C)=c1/[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O";"Inhibition";"'='";"81.97";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4393113";"Antiproliferative activity in human A549 cells assessed as inhibition of cell proliferation at 6.25 nM incubated for 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL392";"A549";"Homo sapiens";"CELL-LINE";"CHEMBL4392834";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3307651";"";""
"CHEMBL4063810";"";"None";"337.40";"0";"0.74";"MBRI-001";"[2H]/C(c1nc[nH]c1C(C)(C)C)=c1/[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O";"Inhibition";"'='";"83.19";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4393114";"Antiproliferative activity in human A549 cells assessed as inhibition of cell proliferation at 12.5 nM incubated for 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL392";"A549";"Homo sapiens";"CELL-LINE";"CHEMBL4392834";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3307651";"";""
"CHEMBL4063810";"";"None";"337.40";"0";"0.74";"MBRI-001";"[2H]/C(c1nc[nH]c1C(C)(C)C)=c1/[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O";"Inhibition";"'='";"83.22";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4393116";"Antiproliferative activity in human A549 cells assessed as inhibition of cell proliferation at 50 nM incubated for 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL392";"A549";"Homo sapiens";"CELL-LINE";"CHEMBL4392834";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3307651";"";""
"CHEMBL4063810";"";"None";"337.40";"0";"0.74";"MBRI-001";"[2H]/C(c1nc[nH]c1C(C)(C)C)=c1/[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O";"Inhibition";"'='";"90.38";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4393122";"Antiproliferative activity in human NCI-H1975 cells assessed as inhibition of cell proliferation at 25 nM incubated for 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1975";"None";"";"";"";"CHEMBL614348";"NCI-H1975";"Homo sapiens";"CELL-LINE";"CHEMBL4392834";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3307601";"";""
"CHEMBL4063810";"";"None";"337.40";"0";"0.74";"MBRI-001";"[2H]/C(c1nc[nH]c1C(C)(C)C)=c1/[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O";"Activity";"'='";"0.344";"g";"";"";"";"UO_0000021";"";"";"";"";"0";"CHEMBL4393130";"Antitumor activity activity against human A549 cells xenografted in Balb/c nude mouse assessed as tumor weight at 6 mg/kg, iv dosed as Q3D x 3 weeks regime (Rvb = 0.596 +/- 0.042 g)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL392";"A549";"Homo sapiens";"CELL-LINE";"CHEMBL4392834";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3307651";"";""
"CHEMBL4063810";"";"None";"337.40";"0";"0.74";"MBRI-001";"[2H]/C(c1nc[nH]c1C(C)(C)C)=c1/[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O";"Activity";"'='";"0.442";"g";"";"";"";"UO_0000021";"";"";"";"";"0";"CHEMBL4393131";"Antitumor activity activity against human A549 cells xenografted in Balb/c nude mouse assessed as tumor weight at 3 mg/kg, iv dosed as Q3D x 3 weeks regime (Rvb = 0.596 +/- 0.042 g)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL392";"A549";"Homo sapiens";"CELL-LINE";"CHEMBL4392834";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3307651";"";""
"CHEMBL5090256";"";"None";"338.37";"0";"2.20";"1q";"C=c1[nH]c(=O)/c(=C/c2ccc3ccc4cccc5ccc2c3c45)[nH]c1=O";"CC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5041550";"Cytotoxicity against African green monkey Vero E6 cells expressing TMPRSS2 assessed as reduction in cell viability incubated for 24 hrs by DAPI staining based confocal microscopic analysis";"T";"BAO_0000219";"cell-based format";"Chlorocebus sabaeus";"None";"None";"Vero C1008";"None";"";"";"";"CHEMBL4303840";"Vero C1008";"Chlorocebus sabaeus";"CELL-LINE";"CHEMBL5038642";"1";"Scientific Literature";"J Nat Prod";"2022";"CHEMBL4295411";"TIME = 24.0 hr";""
"CHEMBL5070436";"";"None";"264.28";"0";"0.46";"1p";"C=c1[nH]c(=O)/c(=C/c2ccc3ccccc3c2)[nH]c1=O";"CC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5041546";"Cytotoxicity against human Huh-7.5.1 cells assessed as reduction in cell viability measured at 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Huh7.5.1";"None";"";"";"";"CHEMBL4483247";"Huh7.5.1";"Homo sapiens";"CELL-LINE";"CHEMBL5038642";"1";"Scientific Literature";"J Nat Prod";"2022";"CHEMBL4483152";"TIME = 72.0 hr";""
"CHEMBL1096380";"PLINABULIN";"3.0";"336.40";"0";"0.74";"KPU-02; NPI-2358; tBu-delta-PLH";"CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL3881632";"Induction of apoptosis in HUVEC assessed as cell shrinkage";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL613979";"HUVEC";"Homo sapiens";"CELL-LINE";"CHEMBL3881525";"38";"Patent Bioactivity Data";"";"2007";"CHEMBL3307501";"";""
"CHEMBL1096380";"PLINABULIN";"3.0";"336.40";"0";"0.74";"KPU-02; NPI-2358; tBu-delta-PLH";"CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O";"Activity";"";"";"";"";"";"Dose-dependent effect";"";"";"";"";"";"0";"CHEMBL3881713";"Induction of monolayer permeability in HUVEC measured up to 15 mins";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL613979";"HUVEC";"Homo sapiens";"CELL-LINE";"CHEMBL3881525";"38";"Patent Bioactivity Data";"";"2007";"CHEMBL3307501";"";""
"CHEMBL1096380";"PLINABULIN";"3.0";"336.40";"0";"0.74";"Plinabulin";"CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O";"IC50";"'='";"3.3";"nM";"8.48";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3999791";"Cytotoxicity against human Jurkat cells assessed as decrease in cell viability after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Jurkat";"None";"";"";"";"CHEMBL397";"Jurkat";"Homo sapiens";"CELL-LINE";"CHEMBL3997832";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"CHEMBL3307526";"";""
"CHEMBL2022197";"";"None";"387.44";"0";"1.29";"54";"CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2cccc3cccnc23)[nH]c1=O";"IC50";"'='";"140.0";"nM";"6.85";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2026543";"Cytotoxicity against human HT-29 cells after 48 hrs using resazurin by microplate fluorometer analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HT-29";"None";"";"";"";"CHEMBL384";"HT-29";"Homo sapiens";"CELL-LINE";"CHEMBL2021797";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3307768";"";""
"CHEMBL2022198";"";"None";"387.44";"0";"1.29";"55, KPU-101";"CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2cccc3cnccc23)[nH]c1=O";"Activity";"'='";"48.2";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2026549";"Induction of cell cycle arrest in human HeLa cells assessed as accumulation at G0/G1 phase at 30 nM after 18 hrs by propidium iodide based flow cytometric analysis (Rvb = 43.9 %)";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL399";"HeLa";"Homo sapiens";"CELL-LINE";"CHEMBL2021797";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308376";"";""
"CHEMBL2024544";"";"None";"372.38";"0";"1.02";"33, KPU-89";"CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2cc(F)ccc2F)[nH]c1=O";"Activity";"'='";"41.5";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2027124";"Induction of cell cycle arrest in human HeLa cells assessed as accumulation at G0/G1 phase at 3 nM after 18 hrs by propidium iodide based flow cytometric analysis (Rvb = 43.9 %)";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL399";"HeLa";"Homo sapiens";"CELL-LINE";"CHEMBL2021797";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308376";"";""
"CHEMBL2022198";"";"None";"387.44";"0";"1.29";"55, KPU-101";"CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2cccc3cnccc23)[nH]c1=O";"IC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2027127";"Cytotoxicity against HUVEC after 48 hrs using resazurin by microplate fluorometer analysis";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL613979";"HUVEC";"Homo sapiens";"CELL-LINE";"CHEMBL2021797";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3307501";"";""
"CHEMBL2031704";"";"None";"323.36";"0";"0.66";"14a, cyclo-L-Trp-L-His";"O=C1N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H]1Cc1c[nH]cn1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2032597";"Cytotoxicity against human K562 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"K562";"None";"";"";"";"CHEMBL385";"K562";"Homo sapiens";"CELL-LINE";"CHEMBL2029224";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3308378";"";""
"CHEMBL2031712";"";"None";"325.41";"0";"2.22";"12b";"CC(C)=CCc1[nH]c2ccccc2c1C[C@H]1NC(=O)[C@@H](C)NC1=O";"IC50";"'='";"34700.0";"nM";"4.46";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2032597";"Cytotoxicity against human K562 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"K562";"None";"";"";"";"CHEMBL385";"K562";"Homo sapiens";"CELL-LINE";"CHEMBL2029224";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3308378";"";""
"CHEMBL2031704";"";"None";"323.36";"0";"0.66";"14a, cyclo-L-Trp-L-His";"O=C1N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H]1Cc1c[nH]cn1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2032598";"Cytotoxicity against human cisplatin sensitive A2780 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A2780";"None";"";"";"";"CHEMBL614004";"A2780";"Homo sapiens";"CELL-LINE";"CHEMBL2029224";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3308421";"";""
"CHEMBL2031708";"";"None";"417.51";"0";"3.15";"5b";"CC(C)=CCc1[nH]c2ccccc2c1C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O";"IC50";"'='";"89800.0";"nM";"4.05";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2032598";"Cytotoxicity against human cisplatin sensitive A2780 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A2780";"None";"";"";"";"CHEMBL614004";"A2780";"Homo sapiens";"CELL-LINE";"CHEMBL2029224";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3308421";"";""
"CHEMBL2031709";"";"None";"401.51";"0";"3.45";"6b";"CC(C)=CCc1[nH]c2ccccc2c1C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC1=O";"IC50";"'='";"81600.0";"nM";"4.09";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2032599";"Cytotoxicity against human cisplatin resistant A2780 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A2780";"None";"";"";"";"CHEMBL614004";"A2780";"Homo sapiens";"CELL-LINE";"CHEMBL2029224";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3308421";"";""
"CHEMBL1096380";"PLINABULIN";"3.0";"336.40";"0";"0.74";"11, KPU-2/NPI-2358, Plinabulin";"CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O";"Activity";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2027121";"Induction of cell cycle arrest in human HeLa cells assessed as accumulation at G0/G1 phase at 100 nM after 18 hrs by propidium iodide based flow cytometric analysis (Rvb = 43.9 %)";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL399";"HeLa";"Homo sapiens";"CELL-LINE";"CHEMBL2021797";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308376";"";""
"CHEMBL190207";"";"None";"276.34";"0";"0.96";"3, cyclo(L-Tyr-L-Leu)";"CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O";"FC";"'='";"2.24";"";"";"";"";"";"";"";"";"";"0";"CHEMBL2025507";"Induction of MCP-1 secretion in mouse J774A1 cells at 5 ug/mL after 48 hrs by ELISA relative to control";"F";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"J774.A1";"None";"";"";"";"CHEMBL614040";"J774.A1";"Mus musculus";"CELL-LINE";"CHEMBL2021871";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3307516";"";""
"CHEMBL2047546";"";"None";"273.29";"0";"-0.31";"8, cyclo(L-Trp-L-Ser-)";"O=C1N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H]1CO";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2214309";"Cytotoxicity against human MCF7 cells by SRB method";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL387";"MCF7";"Homo sapiens";"CELL-LINE";"CHEMBL2203213";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3308403";"";""
